rcept_no,prior_parse_status,prior_taxonomy_class,feasibility_bucket,design_theme,design_feasibility,blocker_reason,required_future_approval,fail_closed,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,validated,approved,strategy_ready,is_planning_evidence_only
20220812901513,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220805900596,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220802600359,no_label_match,title_body_mismatch,out_of_scope_or_keep_fail_closed,n_a_body_off_topic,n_a_keep_fail_closed,body does not discuss the status event in recognizable terms (possible categorization/source issue); not a parser-design target,none_keep_fail_closed,True,True,False,False,False,False,False,False,True
20220722900574,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220721900555,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20220714800004,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20190927900057,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20190916900482,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20190827900447,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20190814800189,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20190724800281,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20190703900821,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20241210900442,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20241129900815,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
