rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2024-06-30,2024-08-04,2024-08-05,LRCX,"Special Industry Machinery, NEC",9.777002102610597,1,0.03333333333333333,75.78458404541016
2024-06-30,2024-08-04,2024-08-05,NFLX,Services-Video Tape Rental,6.075930646541494,2,0.03333333333333333,59.85499954223633
2024-06-30,2024-08-04,2024-08-05,AVGO,Semiconductors & Related Devices,4.050586851230816,3,0.03333333333333333,139.677978515625
2024-06-30,2024-08-04,2024-08-05,NVDA,Semiconductors & Related Devices,1.9546003625694532,4,0.03333333333333333,100.4015884399414
2024-06-30,2024-08-04,2024-08-05,T,Telephone Communications (No Radiotelephone),1.821537669900128,5,0.03333333333333333,17.479759216308594
2024-06-30,2024-08-04,2024-08-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",1.5536176647455815,6,0.03333333333333333,33.1261100769043
2024-06-30,2024-08-04,2024-08-05,CHTR,Cable & Other Pay Television Services,1.4607280604987403,7,0.03333333333333333,363.5
2024-06-30,2024-08-04,2024-08-05,F,Motor Vehicles & Passenger Car Bodies,1.4315243823913208,8,0.03333333333333333,8.57992172241211
2024-06-30,2024-08-04,2024-08-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.2880211669489428,9,0.03333333333333333,45.57086563110352
2024-06-30,2024-08-04,2024-08-05,VZ,Telephone Communications (No Radiotelephone),1.2194290473046936,10,0.03333333333333333,35.50468444824219
2024-06-30,2024-08-04,2024-08-05,UPS,Trucking & Courier Services (No Air),1.1959560373517477,11,0.03333333333333333,111.5548858642578
2024-06-30,2024-08-04,2024-08-05,PFE,Pharmaceutical Preparations,1.1812052795845678,12,0.03333333333333333,26.423078536987305
2024-06-30,2024-08-04,2024-08-05,XOM,Petroleum Refining,1.0253871447536689,13,0.03333333333333333,107.47693634033205
2024-06-30,2024-08-04,2024-08-05,ELV,Hospital & Medical Service Plans,0.9685223861989374,14,0.03333333333333333,506.8025207519531
2024-06-30,2024-08-04,2024-08-05,PYPL,"Services-Business Services, NEC",0.7230681443811438,15,0.03333333333333333,60.13847351074219
2024-06-30,2024-08-04,2024-08-05,CVX,Petroleum Refining,0.6798669543807871,16,0.03333333333333333,134.0292205810547
2024-06-30,2024-08-04,2024-08-05,NOW,Services-Prepackaged Software,0.6405180580158467,17,0.03333333333333333,156.25399780273438
2024-06-30,2024-08-04,2024-08-05,CSCO,Computer Communications Equipment,0.6175119767511247,18,0.03333333333333333,42.8220329284668
2024-06-30,2024-08-04,2024-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.5981650836908857,19,0.03333333333333333,198.38999938964844
2024-06-30,2024-08-04,2024-08-05,DUK,Electric & Other Services Combined,0.5624117365850473,20,0.03333333333333333,103.36202239990234
2024-06-30,2024-08-04,2024-08-05,INTC,Semiconductors & Related Devices,0.5346469057716352,21,0.03333333333333333,19.983234405517575
2024-06-30,2024-08-04,2024-08-05,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.49836042738790237,22,0.03333333333333333,156.7457733154297
2024-06-30,2024-08-04,2024-08-05,IBM,Computer & office Equipment,0.4930696433934914,23,0.03333333333333333,173.4852294921875
2024-06-30,2024-08-04,2024-08-05,AXP,Finance Services,0.2650447968621333,24,0.03333333333333333,221.73458862304688
2024-06-30,2024-08-04,2024-08-05,FDX,Air Courier Services,0.25110765642179894,25,0.03333333333333333,272.739501953125
2024-06-30,2024-08-04,2024-08-05,UNP,"Railroads, Line-Haul Operating",0.24831869394570874,26,0.03333333333333333,225.69358825683597
2024-06-30,2024-08-04,2024-08-05,AEP,Electric Services,0.21541930764011413,27,0.03333333333333333,91.60570526123048
2024-06-30,2024-08-04,2024-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.17620590098309377,28,0.03333333333333333,151.92221069335938
2024-06-30,2024-08-04,2024-08-05,CAT,Construction Machinery & Equip,0.0936195421595562,29,0.03333333333333333,309.6544494628906
2024-06-30,2024-08-04,2024-08-05,AMAT,Semiconductors & Related Devices,0.07354113546221129,30,0.03333333333333333,179.0977783203125
2024-09-30,2024-11-04,2024-11-05,NFLX,Services-Video Tape Rental,6.88459983287011,1,0.03333333333333333,76.39099884033203
2024-09-30,2024-11-04,2024-11-05,PFE,Pharmaceutical Preparations,2.864499717247579,2,0.03333333333333333,24.868253707885746
2024-09-30,2024-11-04,2024-11-05,ELV,Hospital & Medical Service Plans,2.3571839248469337,3,0.03333333333333333,405.6688232421875
2024-09-30,2024-11-04,2024-11-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.3177002715866895,4,0.03333333333333333,36.30231475830078
2024-09-30,2024-11-04,2024-11-05,CHTR,Cable & Other Pay Television Services,2.19244163929126,5,0.03333333333333333,382.3800048828125
2024-09-30,2024-11-04,2024-11-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.1344505232543707,6,0.03333333333333333,43.35596466064453
2024-09-30,2024-11-04,2024-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.9117618125415716,7,0.03333333333333333,176.92999267578125
2024-09-30,2024-11-04,2024-11-05,F,Motor Vehicles & Passenger Car Bodies,1.8223615643670819,8,0.03333333333333333,9.51223373413086
2024-09-30,2024-11-04,2024-11-05,VZ,Telephone Communications (No Radiotelephone),1.6198865450049595,9,0.03333333333333333,37.3817024230957
2024-09-30,2024-11-04,2024-11-05,T,Telephone Communications (No Radiotelephone),1.6142021293590023,10,0.03333333333333333,20.643966674804688
2024-09-30,2024-11-04,2024-11-05,UPS,Trucking & Courier Services (No Air),1.5790743851904259,11,0.03333333333333333,119.98575592041016
2024-09-30,2024-11-04,2024-11-05,XOM,Petroleum Refining,1.358498317282284,12,0.03333333333333333,112.29755401611328
2024-09-30,2024-11-04,2024-11-05,DUK,Electric & Other Services Combined,1.290656342100362,13,0.03333333333333333,107.21100616455078
2024-09-30,2024-11-04,2024-11-05,CVX,Petroleum Refining,1.028828982609696,14,0.03333333333333333,143.72698974609375
2024-09-30,2024-11-04,2024-11-05,GE,Electronic & Other Electrical Equipment (No Computer Equip),1.0218009344628411,15,0.03333333333333333,173.7304229736328
2024-09-30,2024-11-04,2024-11-05,NOW,Services-Prepackaged Software,0.8039183218533159,16,0.03333333333333333,194.2079925537109
2024-09-30,2024-11-04,2024-11-05,PYPL,"Services-Business Services, NEC",0.7636399764589918,17,0.03333333333333333,78.82855224609375
2024-09-30,2024-11-04,2024-11-05,UNP,"Railroads, Line-Haul Operating",0.7583124623208137,18,0.03333333333333333,225.9283447265625
2024-09-30,2024-11-04,2024-11-05,CSCO,Computer Communications Equipment,0.7301111682851866,19,0.03333333333333333,54.16326904296875
2024-09-30,2024-11-04,2024-11-05,REGN,Pharmaceutical Preparations,0.7153142429298305,20,0.03333333333333333,823.8641967773438
2024-09-30,2024-11-04,2024-11-05,AEP,Electric Services,0.6178382190340772,21,0.03333333333333333,94.64118957519533
2024-09-30,2024-11-04,2024-11-05,FDX,Air Courier Services,0.5671035696781954,22,0.03333333333333333,266.6500244140625
2024-09-30,2024-11-04,2024-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.5418248085190105,23,0.03333333333333333,160.4031219482422
2024-09-30,2024-11-04,2024-11-05,AMAT,Semiconductors & Related Devices,0.4938559456526411,24,0.03333333333333333,183.96917724609372
2024-09-30,2024-11-04,2024-11-05,IBM,Computer & office Equipment,0.489686934507361,25,0.03333333333333333,198.1631622314453
2024-09-30,2024-11-04,2024-11-05,LMT,Guided Missiles & Space Vehicles & Parts,0.41429411177506825,26,0.03333333333333333,525.01708984375
2024-09-30,2024-11-04,2024-11-05,AXP,Finance Services,0.3988042607694886,27,0.03333333333333333,271.5355834960937
2024-09-30,2024-11-04,2024-11-05,CAT,Construction Machinery & Equip,0.2159946224617078,28,0.03333333333333333,376.06927490234375
2024-09-30,2024-11-04,2024-11-05,LRCX,"Special Industry Machinery, NEC",0.18972458099014894,29,0.03333333333333333,75.38459777832031
2024-09-30,2024-11-04,2024-11-05,HD,Retail-Lumber & Other Building Materials Dealers,0.18648080514229184,30,0.03333333333333333,385.7341613769531
2024-12-31,2025-02-04,2025-02-05,NFLX,Services-Video Tape Rental,5.855489228139824,1,0.03333333333333333,101.11100006103516
2024-12-31,2025-02-04,2025-02-05,INTC,Semiconductors & Related Devices,5.539723944516101,2,0.03333333333333333,19.649999618530277
2024-12-31,2025-02-04,2025-02-05,PFE,Pharmaceutical Preparations,3.2230452913930963,3,0.03333333333333333,24.250396728515625
2024-12-31,2025-02-04,2025-02-05,CHTR,Cable & Other Pay Television Services,3.011173223011352,4,0.03333333333333333,345.04998779296875
2024-12-31,2025-02-04,2025-02-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2.9067546328970515,5,0.03333333333333333,34.897090911865234
2024-12-31,2025-02-04,2025-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",2.836056296365554,6,0.03333333333333333,145.52999877929688
2024-12-31,2025-02-04,2025-02-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.7094666555646034,7,0.03333333333333333,26.91937065124512
2024-12-31,2025-02-04,2025-02-05,ELV,Hospital & Medical Service Plans,2.668720269575895,8,0.03333333333333333,392.1083984375
2024-12-31,2025-02-04,2025-02-05,UPS,Trucking & Courier Services (No Air),2.3723043398276986,9,0.03333333333333333,101.55148315429688
2024-12-31,2025-02-04,2025-02-05,F,Motor Vehicles & Passenger Car Bodies,2.1190337264221695,10,0.03333333333333333,9.104827880859377
2024-12-31,2025-02-04,2025-02-05,VZ,Telephone Communications (No Radiotelephone),1.740232918758775,11,0.03333333333333333,37.00217819213867
2024-12-31,2025-02-04,2025-02-05,XOM,Petroleum Refining,1.6457019314836019,12,0.03333333333333333,104.5784149169922
2024-12-31,2025-02-04,2025-02-05,T,Telephone Communications (No Radiotelephone),1.3363112976463134,13,0.03333333333333333,23.200441360473636
2024-12-31,2025-02-04,2025-02-05,DUK,Electric & Other Services Combined,1.3065997259500635,14,0.03333333333333333,108.0241928100586
2024-12-31,2025-02-04,2025-02-05,REGN,Pharmaceutical Preparations,1.0659856597661252,15,0.03333333333333333,711.9105224609375
2024-12-31,2025-02-04,2025-02-05,CVX,Petroleum Refining,0.8803226595241596,16,0.03333333333333333,144.79563903808594
2024-12-31,2025-02-04,2025-02-05,NOW,Services-Prepackaged Software,0.7546772095161145,17,0.03333333333333333,205.41200256347656
2024-12-31,2025-02-04,2025-02-05,PYPL,"Services-Business Services, NEC",0.7051792156142842,18,0.03333333333333333,78.77881622314453
2024-12-31,2025-02-04,2025-02-05,FDX,Air Courier Services,0.6850640279316161,19,0.03333333333333333,245.58013916015625
2024-12-31,2025-02-04,2025-02-05,UNP,"Railroads, Line-Haul Operating",0.6339898442429961,20,0.03333333333333333,237.54083251953125
2024-12-31,2025-02-04,2025-02-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.5929548226802307,21,0.03333333333333333,170.91226196289062
2024-12-31,2025-02-04,2025-02-05,AEP,Electric Services,0.5821093593336705,22,0.03333333333333333,94.6024398803711
2024-12-31,2025-02-04,2025-02-05,AMAT,Semiconductors & Related Devices,0.4981081721763886,23,0.03333333333333333,178.6565704345703
2024-12-31,2025-02-04,2025-02-05,LMT,Guided Missiles & Space Vehicles & Parts,0.43790543175836233,24,0.03333333333333333,434.69769287109375
2024-12-31,2025-02-04,2025-02-05,CSCO,Computer Communications Equipment,0.369742631183,25,0.03333333333333333,60.75657272338867
2024-12-31,2025-02-04,2025-02-05,CAT,Construction Machinery & Equip,0.23331564693635107,26,0.03333333333333333,353.3067626953125
2024-12-31,2025-02-04,2025-02-05,AXP,Finance Services,0.07525788884646473,27,0.03333333333333333,316.15545654296875
2024-12-31,2025-02-04,2025-02-05,LRCX,"Special Industry Machinery, NEC",0.06833618934383295,28,0.03333333333333333,81.0992431640625
2024-12-31,2025-02-04,2025-02-05,HD,Retail-Lumber & Other Building Materials Dealers,0.03696971283280277,29,0.03333333333333333,401.0724792480469
2024-12-31,2025-02-04,2025-02-05,TMUS,Radiotelephone Communications,0.014284698131279971,30,0.03333333333333333,237.5634765625
2025-03-31,2025-05-05,2025-05-06,NFLX,Services-Video Tape Rental,5.023142044400345,1,0.03333333333333333,113.7689971923828
2025-03-31,2025-05-05,2025-05-06,INTC,Semiconductors & Related Devices,3.9366090621458154,2,0.03333333333333333,19.940000534057617
2025-03-31,2025-05-05,2025-05-06,F,Motor Vehicles & Passenger Car Bodies,2.9588381393654233,3,0.03333333333333333,9.806269645690918
2025-03-31,2025-05-05,2025-05-06,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.6454999274995092,4,0.03333333333333333,23.66902732849121
2025-03-31,2025-05-05,2025-05-06,VZ,Telephone Communications (No Radiotelephone),2.394251537746376,5,0.03333333333333333,41.36271286010742
2025-03-31,2025-05-05,2025-05-06,UPS,Trucking & Courier Services (No Air),2.1588419718499754,6,0.03333333333333333,86.35298919677734
2025-03-31,2025-05-05,2025-05-06,ELV,Hospital & Medical Service Plans,2.1488741386378747,7,0.03333333333333333,405.3257141113281
2025-03-31,2025-05-05,2025-05-06,CHTR,Cable & Other Pay Television Services,2.115638393240337,8,0.03333333333333333,402.010009765625
2025-03-31,2025-05-05,2025-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",1.6976528455358042,9,0.03333333333333333,116.81999969482422
2025-03-31,2025-05-05,2025-05-06,T,Telephone Communications (No Radiotelephone),1.64391041802054,10,0.03333333333333333,26.98237991333008
2025-03-31,2025-05-05,2025-05-06,MRK,Pharmaceutical Preparations,1.5914096465733458,11,0.03333333333333333,76.26939392089844
2025-03-31,2025-05-05,2025-05-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.5017375973677922,12,0.03333333333333333,26.97450828552246
2025-03-31,2025-05-05,2025-05-06,XOM,Petroleum Refining,1.436473383958921,13,0.03333333333333333,100.54926300048828
2025-03-31,2025-05-05,2025-05-06,REGN,Pharmaceutical Preparations,1.3182637577819503,14,0.03333333333333333,555.4850463867188
2025-03-31,2025-05-05,2025-05-06,DUK,Electric & Other Services Combined,1.2719184194889486,15,0.03333333333333333,117.71835327148438
2025-03-31,2025-05-05,2025-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.2070147610131183,16,0.03333333333333333,136.6970977783203
2025-03-31,2025-05-05,2025-05-06,CVX,Petroleum Refining,1.1596546789285236,17,0.03333333333333333,129.7605438232422
2025-03-31,2025-05-05,2025-05-06,NEM,Gold and Silver Ores,1.092591403145854,18,0.03333333333333333,53.90925598144531
2025-03-31,2025-05-05,2025-05-06,FDX,Air Courier Services,0.9418457845800841,19,0.03333333333333333,208.77003479003903
2025-03-31,2025-05-05,2025-05-06,PYPL,"Services-Business Services, NEC",0.9336181047410902,20,0.03333333333333333,67.6881103515625
2025-03-31,2025-05-05,2025-05-06,NOW,Services-Prepackaged Software,0.8705513546061495,21,0.03333333333333333,193.052001953125
2025-03-31,2025-05-05,2025-05-06,UNP,"Railroads, Line-Haul Operating",0.6764838680897864,22,0.03333333333333333,208.2875518798828
2025-03-31,2025-05-05,2025-05-06,AXP,Finance Services,0.5293631565770457,23,0.03333333333333333,272.51348876953125
2025-03-31,2025-05-05,2025-05-06,CAT,Construction Machinery & Equip,0.5240934038818515,24,0.03333333333333333,317.454345703125
2025-03-31,2025-05-05,2025-05-06,AMAT,Semiconductors & Related Devices,0.4077982562589829,25,0.03333333333333333,151.6731414794922
2025-03-31,2025-05-05,2025-05-06,JNJ,Pharmaceutical Preparations,0.2894722888826312,26,0.03333333333333333,150.28282165527344
2025-03-31,2025-05-05,2025-05-06,AEP,Electric Services,0.2718598806506718,27,0.03333333333333333,103.22129821777344
2025-03-31,2025-05-05,2025-05-06,BX,Investment Advice,0.24770813783351164,28,0.03333333333333333,129.30348205566406
2025-03-31,2025-05-05,2025-05-06,IBM,Computer & office Equipment,0.21716760400434243,29,0.03333333333333333,241.3014678955078
2025-03-31,2025-05-05,2025-05-06,CSCO,Computer Communications Equipment,0.2157537768857927,30,0.03333333333333333,57.887577056884766
2025-06-30,2025-08-04,2025-08-05,NFLX,Services-Video Tape Rental,5.428910797377065,1,0.03333333333333333,114.78700256347656
2025-06-30,2025-08-04,2025-08-05,CHTR,Cable & Other Pay Television Services,4.028668423491101,2,0.03333333333333333,265.9800109863281
2025-06-30,2025-08-04,2025-08-05,ELV,Hospital & Medical Service Plans,3.4712846753734734,3,0.03333333333333333,271.8246459960937
2025-06-30,2025-08-04,2025-08-05,INTC,Semiconductors & Related Devices,3.1192684813163947,4,0.03333333333333333,20.190000534057617
2025-06-30,2025-08-04,2025-08-05,VZ,Telephone Communications (No Radiotelephone),2.460606224689902,5,0.03333333333333333,40.62251663208008
2025-06-30,2025-08-04,2025-08-05,GOLD,"Wholesale-Jewelry, Watches, Precious Stones & Metals",2.2430976007762995,6,0.03333333333333333,21.51653289794922
2025-06-30,2025-08-04,2025-08-05,UPS,Trucking & Courier Services (No Air),1.8094200065304906,7,0.03333333333333333,81.19607543945312
2025-06-30,2025-08-04,2025-08-05,T,Telephone Communications (No Radiotelephone),1.754366122489506,8,0.03333333333333333,26.87456512451172
2025-06-30,2025-08-04,2025-08-05,MRK,Pharmaceutical Preparations,1.573335856770042,9,0.03333333333333333,78.73860168457031
2025-06-30,2025-08-04,2025-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.3530323833200562,10,0.03333333333333333,132.88999938964844
2025-06-30,2025-08-04,2025-08-05,XOM,Petroleum Refining,1.1761144539032506,11,0.03333333333333333,103.92719268798828
2025-06-30,2025-08-04,2025-08-05,UNH,Hospital & Medical Service Plans,1.1571203883897412,12,0.03333333333333333,245.84927368164065
2025-06-30,2025-08-04,2025-08-05,REGN,Pharmaceutical Preparations,1.1543104329725768,13,0.03333333333333333,567.6405639648438
2025-06-30,2025-08-04,2025-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,1.1521574598856787,14,0.03333333333333333,144.21231079101562
2025-06-30,2025-08-04,2025-08-05,NEM,Gold and Silver Ores,1.0235840824885694,15,0.03333333333333333,66.68794250488281
2025-06-30,2025-08-04,2025-08-05,PYPL,"Services-Business Services, NEC",1.014982110258112,16,0.03333333333333333,67.46928405761719
